url,state,constituency,osn,candidate_name,total_votes,vote_percent,evm_votes,party,postal_votes
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseU021.htm?ac=1,Chandigarh,CHANDIGARH,6,JAGDISH KUMAR NIDAN,365,0.08,365,Hindustan Shakti Sena,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseU021.htm?ac=1,Chandigarh,CHANDIGARH,7,JYOTI,209,0.05,209,Akhil Bhartiya Apna Dal,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseU021.htm?ac=1,Chandigarh,CHANDIGARH,8,NAWAB ALI,158,0.03,158,Rashtriya Lokswaraj Party,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseU021.htm?ac=1,Chandigarh,CHANDIGARH,9,BHUPINDER KAUR,143,0.03,143,Sarvjan Sewa Party,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseU021.htm?ac=1,Chandigarh,CHANDIGARH,10,MUKESH PACHARA,245,0.05,245,Ambedkar National Congress,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseU021.htm?ac=1,Chandigarh,CHANDIGARH,11,YOGRAJ SAHOTA,194,0.04,194,Rashtriya Jankranti Party,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseU021.htm?ac=1,Chandigarh,CHANDIGARH,12,RAMNEET,285,0.06,285,Bhartiya Kisan Party,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseU021.htm?ac=1,Chandigarh,CHANDIGARH,13,LASHKAR SINGH,377,0.08,377,Communist Party of India (Marxist-Leninist) Red Star,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseU021.htm?ac=1,Chandigarh,CHANDIGARH,14,SHAMBHU,658,0.14,658,Samaj Adhikar Kalyan Party,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseU021.htm?ac=1,Chandigarh,CHANDIGARH,15,SHARMILA JOHARI,531,0.12,531,Bharat Prabhat Party,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseU021.htm?ac=1,Chandigarh,CHANDIGARH,16,SATYBIR SINGH,1578,0.35,1578,Bhartiya Manavadhikaar Federal Party,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseU021.htm?ac=1,Chandigarh,CHANDIGARH,17,SANDEEP BIDLA,920,0.2,919,Bahujan Mukti Party,1
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseU021.htm?ac=1,Chandigarh,CHANDIGARH,18,SATISH KUMAR,486,0.11,486,Janral Samaj Party,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseU021.htm?ac=1,Chandigarh,CHANDIGARH,19,SARABJEET SINGH SOHAL,461,0.1,461,Bhartiya Rashtrawadi Party,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseU021.htm?ac=1,Chandigarh,CHANDIGARH,20,SANJAY BALAAN,452,0.1,452,Bhartiya Jan Samman Party,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseU021.htm?ac=1,Chandigarh,CHANDIGARH,21,SUBHASH CHANDER GOYAL,212,0.05,212,Republican Party of India (A),0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseU021.htm?ac=1,Chandigarh,CHANDIGARH,22,SUBHASH TAMOLI,312,0.07,312,Bahujan Samaj Party  (Ambedkar),0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseU021.htm?ac=1,Chandigarh,CHANDIGARH,23,HARMOHAN DHAWAN,13781,3.02,13767,Aam Aadmi Party,14
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseU021.htm?ac=1,Chandigarh,CHANDIGARH,24,AKHLESH KUMAR,206,0.05,206,Independent,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseU021.htm?ac=1,Chandigarh,CHANDIGARH,25,UDAY RAJ,156,0.03,156,Independent,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseU021.htm?ac=1,Chandigarh,CHANDIGARH,26,KARAN VASUDEVA,136,0.03,136,Independent,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseU021.htm?ac=1,Chandigarh,CHANDIGARH,27,TEJINDER SINGH WALIA,320,0.07,319,Independent,1
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseU021.htm?ac=1,Chandigarh,CHANDIGARH,28,DEVI SIROHI,428,0.09,428,Independent,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseU021.htm?ac=1,Chandigarh,CHANDIGARH,29,NIDHI KANSAL,569,0.12,569,Independent,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseU021.htm?ac=1,Chandigarh,CHANDIGARH,30,PREM LATA,212,0.05,212,Independent,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseU021.htm?ac=1,Chandigarh,CHANDIGARH,31,BOOTA SINGH,392,0.09,392,Independent,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseU021.htm?ac=1,Chandigarh,CHANDIGARH,32,MANJEET SINGH BOHAT,1062,0.23,1062,Independent,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseU021.htm?ac=1,Chandigarh,CHANDIGARH,33,YOGESH DHINGRA,731,0.16,731,Independent,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseU021.htm?ac=1,Chandigarh,CHANDIGARH,34,RAJ KAMAL SINGH,289,0.06,289,Independent,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseU021.htm?ac=1,Chandigarh,CHANDIGARH,35,RAM KUMAR,101,0.02,101,Independent,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseU021.htm?ac=1,Chandigarh,CHANDIGARH,36,SUNITA,112,0.02,112,Independent,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseU021.htm?ac=1,Chandigarh,CHANDIGARH,37,NOTA,4335,0.95,4321,None of the Above,14
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS2610.htm?ac=10,Chhattisgarh,BASTAR,1,AAYTU RAM MANDAVI,30449,3.34,30422,Bahujan Samaj Party,27
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS2610.htm?ac=10,Chhattisgarh,BASTAR,2,DEEPAK BAIJ,402527,44.1,401539,Indian National Congress,988
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS2610.htm?ac=10,Chhattisgarh,BASTAR,3,BAIDU RAM KASHYAP,363545,39.83,361727,Bharatiya Janata Party,1818
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS2610.htm?ac=10,Chhattisgarh,BASTAR,4,RAMU RAM MOURYA,38395,4.21,38388,Communist Party of India,7
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS2610.htm?ac=10,Chhattisgarh,BASTAR,5,PANEESH PRASAD NAG,12421,1.36,12404,Ambedkarite Party of India,17
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS2610.htm?ac=10,Chhattisgarh,BASTAR,6,MANGALARAM KARMA,9912,1.09,9910,Akhil Bharat Samagra Kranti Party,2
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS2610.htm?ac=10,Chhattisgarh,BASTAR,7,SURESH KAWASI,13930,1.53,13929,Shivsena,1
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS2610.htm?ac=10,Chhattisgarh,BASTAR,8,NOTA,41667,4.56,41656,None of the Above,11
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS265.htm?ac=5,Chhattisgarh,BILASPUR,1,ATAL SHRIVASTAV,492796,40.75,492185,Indian National Congress,611
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS265.htm?ac=5,Chhattisgarh,BILASPUR,2,ARUN SAO,634559,52.47,633268,Bharatiya Janata Party,1291
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS265.htm?ac=5,Chhattisgarh,BILASPUR,3,UTTAM DAS GUROO GOSAI,21180,1.75,21088,Bahujan Samaj Party,92
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS265.htm?ac=5,Chhattisgarh,BILASPUR,4,NAND KISHORE RAJ,5259,0.43,5242,Gondvana Gantantra Party,17
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS265.htm?ac=5,Chhattisgarh,BILASPUR,5,POORAN LAL CHHABARIYA,966,0.08,964,Swabhiman Party,2
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS265.htm?ac=5,Chhattisgarh,BILASPUR,6,YAMAN BANJARE,896,0.07,892,Bhartiya Kisan Party,4
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS265.htm?ac=5,Chhattisgarh,BILASPUR,7,RAMKUMAR GHATLAHARE,826,0.07,823,Bhartiya Lokmat Rashtrwadi Party,3
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS265.htm?ac=5,Chhattisgarh,BILASPUR,8,EG. RAMFAL MANDREY,2482,0.21,2478,Ambedkarite Party of India,4
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS265.htm?ac=5,Chhattisgarh,BILASPUR,9,SHAMBHU PRASAD SHARMA,1960,0.16,1959,Bharat Bhoomi Party,1
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS265.htm?ac=5,Chhattisgarh,BILASPUR,10,SIDDHRAM LAHARE,1311,0.11,1309,Rashtriya Jansabha Party,2
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS265.htm?ac=5,Chhattisgarh,BILASPUR,11,SANTOSH KAUSHAL,1865,0.15,1863,Shivsena,2
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS265.htm?ac=5,Chhattisgarh,BILASPUR,12,SANDEEP TIWARI "RAJ",1852,0.15,1851,Bhartiya Sarvjan Hitey Samaj Party,1
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS265.htm?ac=5,Chhattisgarh,BILASPUR,13,SANDEEP SINGH PORTE,2201,0.18,2198,Adhikar Vikas Party,3
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS265.htm?ac=5,Chhattisgarh,BILASPUR,14,ARUNKUMAR SAHU,3281,0.27,3279,Independent,2
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS265.htm?ac=5,Chhattisgarh,BILASPUR,15,AVISHEK EKKA,6782,0.56,6782,Independent,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS265.htm?ac=5,Chhattisgarh,BILASPUR,16,ENGINEER INDRASEN MOGRE,11982,0.99,11982,Independent,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS265.htm?ac=5,Chhattisgarh,BILASPUR,17,URMILA TIWARI,4979,0.41,4979,Independent,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS265.htm?ac=5,Chhattisgarh,BILASPUR,18,DUJ RAM SAHU,3505,0.29,3504,Independent,1
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS265.htm?ac=5,Chhattisgarh,BILASPUR,19,BALDAU PRASAD SAHU,801,0.07,800,Independent,1
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS265.htm?ac=5,Chhattisgarh,BILASPUR,20,RAJU KHATIK URPH LALU,543,0.04,543,Independent,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS265.htm?ac=5,Chhattisgarh,BILASPUR,21,VIDYA SAHU,748,0.06,744,Independent,4
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS265.htm?ac=5,Chhattisgarh,BILASPUR,22,SALIK RAM JOGI,645,0.05,645,Independent,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS265.htm?ac=5,Chhattisgarh,BILASPUR,23,HARISH CHANDRA SAHU,1258,0.1,1257,Independent,1
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS265.htm?ac=5,Chhattisgarh,BILASPUR,24,HARISH KUMAR MANDWA,946,0.08,946,Independent,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS265.htm?ac=5,Chhattisgarh,BILASPUR,25,HORILAL ANANT,1446,0.12,1446,Independent,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS265.htm?ac=5,Chhattisgarh,BILASPUR,26,NOTA,4365,0.36,4356,None of the Above,9
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS267.htm?ac=7,Chhattisgarh,DURG,1,GEETANJALI SINGH,20124,1.45,20071,Bahujan Samaj Party,53
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS267.htm?ac=7,Chhattisgarh,DURG,2,PRATIMA CHANDRAKAR,457396,32.86,456793,Indian National Congress,603
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS267.htm?ac=7,Chhattisgarh,DURG,3,VIJAY BAGHEL,849374,61.02,847445,Bharatiya Janata Party,1929
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS267.htm?ac=7,Chhattisgarh,DURG,4,ANURAG SINGH,5435,0.39,5432,Bhartiya Kisan Party,3
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS267.htm?ac=7,Chhattisgarh,DURG,5,AATMA RAM SAHU,2221,0.16,2218,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),3
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS267.htm?ac=7,Chhattisgarh,DURG,6,KAMLESH KUMAR NAGARCHI,1097,0.08,1095,Shivsena,2
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS267.htm?ac=7,Chhattisgarh,DURG,7,TRESSA DAVID,797,0.06,797,India Praja Bandhu Party,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS267.htm?ac=7,Chhattisgarh,DURG,8,PITAMBAR LAL NISHAD,775,0.06,775,Bharat Prabhat Party,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS267.htm?ac=7,Chhattisgarh,DURG,9,FARID MOHAMMAD QURAISHI,919,0.07,918,Gondvana Gantantra Party,1
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS267.htm?ac=7,Chhattisgarh,DURG,10,MALIK RAM THAKUR,1982,0.14,1977,Ambedkarite Party of India,5
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS267.htm?ac=7,Chhattisgarh,DURG,11,RAJ KUMAR GUPTA ADVOCATE,1522,0.11,1519,Chhattisgarh Swabhiman Manch,3
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS267.htm?ac=7,Chhattisgarh,DURG,12,RAJESH KUMAR DUBEY,2114,0.15,2110,Bhartiya Shakti Chetna Party,4
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS267.htm?ac=7,Chhattisgarh,DURG,13,SEVAKRAM BANJARE,4072,0.29,4067,Rashtriya Jansabha Party,5
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS267.htm?ac=7,Chhattisgarh,DURG,14,HIDAR BHATI,12107,0.87,12107,Sarvadharam Party (Madhya Pradesh),0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS267.htm?ac=7,Chhattisgarh,DURG,15,ANOOP KUMAR PANDEY,7959,0.57,7958,Independent,1
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS267.htm?ac=7,Chhattisgarh,DURG,16,ARUN KUMAR JOSHI,6753,0.49,6752,Independent,1
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS267.htm?ac=7,Chhattisgarh,DURG,17,POKHRAJ MESHRAM,3177,0.23,3177,Independent,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS267.htm?ac=7,Chhattisgarh,DURG,18,PRAVEEN TIWARI,3466,0.25,3466,Independent,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS267.htm?ac=7,Chhattisgarh,DURG,19,MANOJ GAYKWAD CHHATTISGARHIYA,4012,0.29,4011,Independent,1
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS267.htm?ac=7,Chhattisgarh,DURG,20,GURU DADA LOKESH,1420,0.1,1420,Independent,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS267.htm?ac=7,Chhattisgarh,DURG,21,SUNIL KUMAR MARKANDEY,1003,0.07,1003,Independent,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS267.htm?ac=7,Chhattisgarh,DURG,22,NOTA,4271,0.31,4250,None of the Above,21
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS263.htm?ac=3,Chhattisgarh,JANJGIR,1,GUHARAM AJGALLEY,572790,45.91,570486,Bharatiya Janata Party,2304
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS263.htm?ac=3,Chhattisgarh,JANJGIR,2,DAURAM RATNAKAR,131387,10.53,130576,Bahujan Samaj Party,811
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS263.htm?ac=3,Chhattisgarh,JANJGIR,3,RAVI PARASRAM BHARDWAJ,489535,39.24,488051,Indian National Congress,1484
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS263.htm?ac=3,Chhattisgarh,JANJGIR,4,ASHISH RATRE,6240,0.5,6237,Peoples Party of India (Democratic),3
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS263.htm?ac=3,Chhattisgarh,JANJGIR,5,NARESH KUMAR DAHARIYA,1850,0.15,1847,Rashtriya Gondvana Party,3
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS263.htm?ac=3,Chhattisgarh,JANJGIR,6,NARESH BAI JANGDE,1826,0.15,1823,Shivsena,3
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS263.htm?ac=3,Chhattisgarh,JANJGIR,7,NITESH KUMAR RATRE,2568,0.21,2565,Sunder Samaj Party,3
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS263.htm?ac=3,Chhattisgarh,JANJGIR,8,BHOJRAM BANJARE,1759,0.14,1756,Rashtriya Jansabha Party,3
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS263.htm?ac=3,Chhattisgarh,JANJGIR,9,LAKHAN LAL CHAUHAN ALIAS LAKHALA DANAV,1791,0.14,1789,Bahujan Mukti Party,2
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS263.htm?ac=3,Chhattisgarh,JANJGIR,10,VRINDA CHAUHAN,2187,0.18,2184,Chhattisgarh Vikas Ganga Rashtriya Party,3
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS263.htm?ac=3,Chhattisgarh,JANJGIR,11,SHANTI KUMAR RATRE,2784,0.22,2777,Gondvana Gantantra Party,7
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS263.htm?ac=3,Chhattisgarh,JANJGIR,12,SITA CHAUHAN,3876,0.31,3865,Bhartiya Shakti Chetna Party,11
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS263.htm?ac=3,Chhattisgarh,JANJGIR,13,SEEMA AJAY,7831,0.63,7830,Ambedkarite Party of India,1
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS263.htm?ac=3,Chhattisgarh,JANJGIR,14,ASHARAM RATNAKAR,6467,0.52,6465,Independent,2
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS263.htm?ac=3,Chhattisgarh,JANJGIR,15,DR. UDAY RATRE,4778,0.38,4777,Independent,1
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS263.htm?ac=3,Chhattisgarh,JANJGIR,16,NOTA,9981,0.8,9952,None of the Above,29
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS2611.htm?ac=11,Chhattisgarh,KANKER,1,BIRESH THAKUR,539319,46.53,537999,Indian National Congress,1320
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS2611.htm?ac=11,Chhattisgarh,KANKER,2,MOHAN MANDAVI,546233,47.12,543376,Bharatiya Janata Party,2857
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS2611.htm?ac=11,Chhattisgarh,KANKER,3,SUBE SINGH DHURVA,10124,0.87,10088,Bahujan Samaj Party,36
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS2611.htm?ac=11,Chhattisgarh,KANKER,4,UMASHANKAR BHANDARI,3437,0.3,3417,Shivsena,20
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS2611.htm?ac=11,Chhattisgarh,KANKER,5,GHANSHYAM JURRI,4471,0.39,4391,Gondvana Gantantra Party,80
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS2611.htm?ac=11,Chhattisgarh,KANKER,6,DURGAPRASAD THAKUR,6103,0.53,6095,Ambedkarite Party of India,8
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS2611.htm?ac=11,Chhattisgarh,KANKER,7,MATHAN SINGH MARKAM,5586,0.48,5574,Bhartiya Shakti Chetna Party,12
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS2611.htm?ac=11,Chhattisgarh,KANKER,8,NAREND NAG,5758,0.5,5750,Independent,8
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS2611.htm?ac=11,Chhattisgarh,KANKER,9,HARISINGH SIDAR,11449,0.99,11447,Independent,2
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS2611.htm?ac=11,Chhattisgarh,KANKER,10,NOTA,26713,2.3,26692,None of the Above,21
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS264.htm?ac=4,Chhattisgarh,KORBA,1,JYOTI NAND DUBEY,497061,43.72,495960,Bharatiya Janata Party,1101
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS264.htm?ac=4,Chhattisgarh,KORBA,2,JYOTSNA CHARANDAS MAHANT,523410,46.03,522771,Indian National Congress,639
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS264.htm?ac=4,Chhattisgarh,KORBA,3,PARMIT SINGH,15880,1.4,15841,Bahujan Samaj Party,39
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS264.htm?ac=4,Chhattisgarh,KORBA,4,CHANDRA BHUSHAN KANWAR ADHIVAKTA L L M,3965,0.35,3955,Ambedkarite Party of India,10
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS264.htm?ac=4,Chhattisgarh,KORBA,5,TULESHWAR HIRASINGH MARKAM,37417,3.29,37371,Gondvana Gantantra Party,46
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS264.htm?ac=4,Chhattisgarh,KORBA,6,RAJ KUMAR YADAV,1986,0.17,1984,Bhartiya Panchyat Party,2
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS264.htm?ac=4,Chhattisgarh,KORBA,7,RAJESH PANDEY,3085,0.27,3084,Bharat Bhoomi Party,1
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS264.htm?ac=4,Chhattisgarh,KORBA,8,LILAMBAR SINGH,2910,0.26,2910,Bhartiya Tribal Party,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS264.htm?ac=4,Chhattisgarh,KORBA,9,SUMAN LAL KHANDE,2987,0.26,2982,Rashtriya Jansabha Party,5
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS264.htm?ac=4,Chhattisgarh,KORBA,10,DEEPAK SAHU,3703,0.33,3700,Independent,3
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS264.htm?ac=4,Chhattisgarh,KORBA,11,PRAMOD KUMAR SHARMA,4798,0.42,4797,Independent,1
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS264.htm?ac=4,Chhattisgarh,KORBA,12,RAMDAYAL URAON,6801,0.6,6795,Independent,6
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS264.htm?ac=4,Chhattisgarh,KORBA,13,LAKHAN LAL DEWANGAN,13695,1.2,13694,Independent,1
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS264.htm?ac=4,Chhattisgarh,KORBA,14,NOTA,19305,1.7,19292,None of the Above,13
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS269.htm?ac=9,Chhattisgarh,MAHASAMUND,1,CHUNNI LAL SAHU,616580,50.44,614924,Bharatiya Janata Party,1656
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS269.htm?ac=9,Chhattisgarh,MAHASAMUND,2,DHANSING KOSARIYA,11245,0.92,11214,Bahujan Samaj Party,31
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS269.htm?ac=9,Chhattisgarh,MAHASAMUND,3,DHANENDRA SAHU,526069,43.04,525229,Indian National Congress,840
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS269.htm?ac=9,Chhattisgarh,MAHASAMUND,4,ASHOK SONI,7733,0.63,7729,Ambedkarite Party of India,4
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS269.htm?ac=9,Chhattisgarh,MAHASAMUND,5,COMRADE BHOJLAL NETAM,2263,0.19,2259,Communist Party of India (Marxist-Leninist) Red Star,4
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS269.htm?ac=9,Chhattisgarh,MAHASAMUND,6,ROHIT KUMAR KOSRE,1317,0.11,1316,Rashtriya Jansabha Party,1
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS269.htm?ac=9,Chhattisgarh,MAHASAMUND,7,DR. VIRENDRA CHOUDHARY,2538,0.21,2537,Bhartiya Shakti Chetna Party,1
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS269.htm?ac=9,Chhattisgarh,MAHASAMUND,8,KHILAWAN SINGH DHRUW,2250,0.18,2244,Independent,6
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS269.htm?ac=9,Chhattisgarh,MAHASAMUND,9,CHAMPALAL PATEL GURUJI,1941,0.16,1938,Independent,3
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS269.htm?ac=9,Chhattisgarh,MAHASAMUND,10,JAGMOHAN BHAGWAT KOSARIYA,2244,0.18,2243,Independent,1
